date,at,source,year,mon,day,seas
2016-03-05,7.7375,rp5,2016,3,5,2015-2016
2016-03-06,8.75,rp5,2016,3,6,2015-2016
2016-03-07,9.375,rp5,2016,3,7,2015-2016
2016-03-08,7.175000000000001,rp5,2016,3,8,2015-2016
2016-03-09,8.462499999999999,rp5,2016,3,9,2015-2016
2016-03-10,9.65,rp5,2016,3,10,2015-2016
2016-03-11,7.6875,rp5,2016,3,11,2015-2016
2016-03-12,9.512500000000001,rp5,2016,3,12,2015-2016
2016-03-13,12.812499999999998,rp5,2016,3,13,2015-2016
2016-03-14,3.6500000000000004,rp5,2016,3,14,2015-2016
2016-03-15,4.1875,rp5,2016,3,15,2015-2016
2016-03-16,7.125,rp5,2016,3,16,2015-2016
2016-03-17,6.6000000000000005,rp5,2016,3,17,2015-2016
2016-03-18,3.0250000000000004,rp5,2016,3,18,2015-2016
2016-03-19,2.5875,rp5,2016,3,19,2015-2016
2016-03-20,5.9875,rp5,2016,3,20,2015-2016
2016-03-21,10.4625,rp5,2016,3,21,2015-2016
2016-03-22,13.037499999999998,rp5,2016,3,22,2015-2016
2016-03-23,14.4875,rp5,2016,3,23,2015-2016
2016-03-24,15.7875,rp5,2016,3,24,2015-2016
2016-03-25,9.2875,rp5,2016,3,25,2015-2016
2016-03-26,9.9875,rp5,2016,3,26,2015-2016
2016-03-27,12.95,rp5,2016,3,27,2015-2016
2016-03-28,17.362499999999997,rp5,2016,3,28,2015-2016
2016-03-29,14.95,rp5,2016,3,29,2015-2016
2016-03-30,15.4,rp5,2016,3,30,2015-2016
2016-03-31,12.825000000000001,rp5,2016,3,31,2015-2016
2016-04-01,10.125,rp5,2016,4,1,2015-2016
2016-04-02,7.6625000000000005,rp5,2016,4,2,2015-2016
2016-04-03,8.725000000000001,rp5,2016,4,3,2015-2016
2016-04-04,8.85,rp5,2016,4,4,2015-2016
2016-04-05,11.737499999999999,rp5,2016,4,5,2015-2016
2016-04-06,8.6625,rp5,2016,4,6,2015-2016
2016-04-07,11.95,rp5,2016,4,7,2015-2016
2016-04-08,13.4875,rp5,2016,4,8,2015-2016
2016-04-09,8.1875,rp5,2016,4,9,2015-2016
2016-04-10,10.287500000000001,rp5,2016,4,10,2015-2016
2016-04-11,10.587500000000002,rp5,2016,4,11,2015-2016
2016-04-12,10.062499999999998,rp5,2016,4,12,2015-2016
2016-04-13,11.887500000000001,rp5,2016,4,13,2015-2016
2016-04-14,12.412500000000001,rp5,2016,4,14,2015-2016
2016-04-15,10.9875,rp5,2016,4,15,2015-2016
2016-04-16,16.3875,rp5,2016,4,16,2015-2016
2016-04-17,18.925,rp5,2016,4,17,2015-2016
2016-04-18,18.175,rp5,2016,4,18,2015-2016
2016-04-19,16.4,rp5,2016,4,19,2015-2016
2016-04-20,17.5375,rp5,2016,4,20,2015-2016
2016-04-21,12.4375,rp5,2016,4,21,2015-2016
2016-04-22,11.8125,rp5,2016,4,22,2015-2016
2016-04-23,15.45,rp5,2016,4,23,2015-2016
2016-04-24,16.849999999999998,rp5,2016,4,24,2015-2016
2016-04-25,18.0125,rp5,2016,4,25,2015-2016
2016-04-26,16.5,rp5,2016,4,26,2015-2016
2016-04-27,19.325,rp5,2016,4,27,2015-2016
2016-04-28,19.474999999999998,rp5,2016,4,28,2015-2016
2016-04-29,17.2375,rp5,2016,4,29,2015-2016
2016-04-30,11.1625,rp5,2016,4,30,2015-2016
2016-11-01,14.237499999999999,rp5,2016,11,1,2016-2017
2016-11-02,17.975,rp5,2016,11,2,2016-2017
2016-11-03,18.2125,rp5,2016,11,3,2016-2017
2016-11-04,3.025,rp5,2016,11,4,2016-2017
2016-11-05,1.1375,rp5,2016,11,5,2016-2017
2016-11-06,3.9749999999999988,rp5,2016,11,6,2016-2017
2016-11-07,6.824999999999999,rp5,2016,11,7,2016-2017
2016-11-08,2.1875,rp5,2016,11,8,2016-2017
2016-11-09,2.925,rp5,2016,11,9,2016-2017
2016-11-10,7.2625,rp5,2016,11,10,2016-2017
2016-11-11,9.5125,rp5,2016,11,11,2016-2017
2016-11-12,9.2875,rp5,2016,11,12,2016-2017
2016-11-13,8.312499999999998,rp5,2016,11,13,2016-2017
2016-11-14,5.324999999999999,rp5,2016,11,14,2016-2017
2016-11-15,4.262499999999999,rp5,2016,11,15,2016-2017
2016-11-16,-1.825,rp5,2016,11,16,2016-2017
2016-11-17,-7.1000000000000005,rp5,2016,11,17,2016-2017
2016-11-18,-6.362500000000001,rp5,2016,11,18,2016-2017
2016-11-19,-8.875,rp5,2016,11,19,2016-2017
2016-11-20,-12.75,rp5,2016,11,20,2016-2017
2016-11-21,-12.874999999999998,rp5,2016,11,21,2016-2017
2016-11-22,-11.312499999999998,rp5,2016,11,22,2016-2017
2016-11-23,-11.2,rp5,2016,11,23,2016-2017
2016-11-24,-9.2125,rp5,2016,11,24,2016-2017
2016-11-25,-6.7375,rp5,2016,11,25,2016-2017
2016-11-26,-6.4375,rp5,2016,11,26,2016-2017
2016-11-27,-6.425,rp5,2016,11,27,2016-2017
2016-11-28,-5.824999999999999,rp5,2016,11,28,2016-2017
2016-11-29,-3.0125,rp5,2016,11,29,2016-2017
2016-11-30,-0.3375,rp5,2016,11,30,2016-2017
2016-12-01,1.2125,rp5,2016,12,1,2016-2017
2016-12-02,5.825,rp5,2016,12,2,2016-2017
2016-12-03,6.1875,rp5,2016,12,3,2016-2017
2016-12-04,7.7124999999999995,rp5,2016,12,4,2016-2017
2016-12-05,3.8375000000000004,rp5,2016,12,5,2016-2017
2016-12-06,4.575,rp5,2016,12,6,2016-2017
2016-12-07,4.35,rp5,2016,12,7,2016-2017
2016-12-08,2.125,rp5,2016,12,8,2016-2017
2016-12-09,-0.23749999999999996,rp5,2016,12,9,2016-2017
2016-12-10,-4.3875,rp5,2016,12,10,2016-2017
2016-12-11,-1.8375,rp5,2016,12,11,2016-2017
2016-12-12,2.675,rp5,2016,12,12,2016-2017
2016-12-13,1.9,rp5,2016,12,13,2016-2017
2016-12-14,3.1125000000000007,rp5,2016,12,14,2016-2017
2016-12-15,6.3374999999999995,rp5,2016,12,15,2016-2017
2016-12-16,6.6125,rp5,2016,12,16,2016-2017
2016-12-17,0.55,rp5,2016,12,17,2016-2017
2016-12-18,-1.1,rp5,2016,12,18,2016-2017
2016-12-19,-3.7624999999999997,rp5,2016,12,19,2016-2017
2016-12-20,-5.3999999999999995,rp5,2016,12,20,2016-2017
2016-12-21,-0.5000000000000001,rp5,2016,12,21,2016-2017
2016-12-22,0.35,rp5,2016,12,22,2016-2017
2016-12-23,-2.5875,rp5,2016,12,23,2016-2017
2016-12-24,-8.412500000000001,rp5,2016,12,24,2016-2017
2016-12-25,-7.7124999999999995,rp5,2016,12,25,2016-2017
2016-12-26,-0.9874999999999999,rp5,2016,12,26,2016-2017
2016-12-27,1.6,rp5,2016,12,27,2016-2017
2016-12-28,-0.55,rp5,2016,12,28,2016-2017
2016-12-29,-0.7125,rp5,2016,12,29,2016-2017
2016-12-30,-0.6750000000000002,rp5,2016,12,30,2016-2017
2016-12-31,-1.375,rp5,2016,12,31,2016-2017
2017-01-01,-0.37499999999999983,rp5,2017,1,1,2016-2017
2017-01-02,-0.23750000000000004,rp5,2017,1,2,2016-2017
2017-01-03,1.7374999999999998,rp5,2017,1,3,2016-2017
2017-01-04,-2.9124999999999996,rp5,2017,1,4,2016-2017
2017-01-05,-1.7375000000000003,rp5,2017,1,5,2016-2017
2017-01-06,-3.0874999999999995,rp5,2017,1,6,2016-2017
2017-01-07,-3.725,rp5,2017,1,7,2016-2017
2017-01-08,-6.125,rp5,2017,1,8,2016-2017
2017-01-09,-6.112500000000001,rp5,2017,1,9,2016-2017
2017-01-10,-4.487500000000001,rp5,2017,1,10,2016-2017
2017-01-11,3.3874999999999993,rp5,2017,1,11,2016-2017
2017-01-12,0.0625,rp5,2017,1,12,2016-2017
2017-01-13,-4.7125,rp5,2017,1,13,2016-2017
2017-01-14,-7.0625,rp5,2017,1,14,2016-2017
2017-01-15,-8.1375,rp5,2017,1,15,2016-2017
2017-01-16,-9.200000000000001,rp5,2017,1,16,2016-2017
2017-01-17,-10.85,rp5,2017,1,17,2016-2017
2017-01-18,-4.9,rp5,2017,1,18,2016-2017
2017-01-19,-3.1,rp5,2017,1,19,2016-2017
2017-01-20,-2.55,rp5,2017,1,20,2016-2017
2017-01-21,1.8625000000000003,rp5,2017,1,21,2016-2017
2017-01-22,-4.163336342344337e-17,rp5,2017,1,22,2016-2017
2017-01-23,-0.3125000000000001,rp5,2017,1,23,2016-2017
2017-01-24,-3.7624999999999993,rp5,2017,1,24,2016-2017
2017-01-25,-5.424999999999999,rp5,2017,1,25,2016-2017
2017-01-26,-5.362500000000001,rp5,2017,1,26,2016-2017
2017-01-27,0.0625,rp5,2017,1,27,2016-2017
2017-01-28,-1.3375,rp5,2017,1,28,2016-2017
2017-01-29,-0.6749999999999999,rp5,2017,1,29,2016-2017
2017-01-30,-1.7125,rp5,2017,1,30,2016-2017
2017-01-31,-0.65,rp5,2017,1,31,2016-2017
2017-02-01,-1.9875000000000003,rp5,2017,2,1,2016-2017
2017-02-02,-1.1375,rp5,2017,2,2,2016-2017
2017-02-03,0.07500000000000001,rp5,2017,2,3,2016-2017
2017-02-04,-7.2625,rp5,2017,2,4,2016-2017
2017-02-05,-9.7,rp5,2017,2,5,2016-2017
2017-02-06,-10.4625,rp5,2017,2,6,2016-2017
2017-02-07,-6.8125,rp5,2017,2,7,2016-2017
2017-02-08,0.3749999999999999,rp5,2017,2,8,2016-2017
2017-02-09,1.2499999999999998,rp5,2017,2,9,2016-2017
2017-02-10,-3.0500000000000003,rp5,2017,2,10,2016-2017
2017-02-11,-4.275,rp5,2017,2,11,2016-2017
2017-02-12,-3.9625000000000004,rp5,2017,2,12,2016-2017
2017-02-13,-3.3249999999999997,rp5,2017,2,13,2016-2017
2017-02-14,-6.075,rp5,2017,2,14,2016-2017
2017-02-15,-1.0,rp5,2017,2,15,2016-2017
2017-02-16,3.3125,rp5,2017,2,16,2016-2017
2017-02-17,5.875,rp5,2017,2,17,2016-2017
2017-02-18,-0.09999999999999998,rp5,2017,2,18,2016-2017
2017-02-19,-4.2875000000000005,rp5,2017,2,19,2016-2017
2017-02-20,-4.362500000000001,rp5,2017,2,20,2016-2017
2017-02-21,-3.3625,rp5,2017,2,21,2016-2017
2017-02-22,-2.4625,rp5,2017,2,22,2016-2017
2017-02-23,1.3874999999999997,rp5,2017,2,23,2016-2017
2017-02-24,4.199999999999999,rp5,2017,2,24,2016-2017
2017-02-25,4.625,rp5,2017,2,25,2016-2017
2017-02-26,0.7375,rp5,2017,2,26,2016-2017
2017-02-27,2.5125,rp5,2017,2,27,2016-2017
2017-02-28,4.425000000000001,rp5,2017,2,28,2016-2017
2017-03-01,3.8000000000000003,rp5,2017,3,1,2016-2017
2017-03-02,-1.875,rp5,2017,3,2,2016-2017
2017-03-03,-4.062499999999999,rp5,2017,3,3,2016-2017
2017-03-04,-2.925,rp5,2017,3,4,2016-2017
2017-03-05,-2.4375,rp5,2017,3,5,2016-2017
2017-03-06,0.6375,rp5,2017,3,6,2016-2017
2017-03-07,2.0749999999999997,rp5,2017,3,7,2016-2017
2017-03-08,3.3,rp5,2017,3,8,2016-2017
2017-03-09,3.325,rp5,2017,3,9,2016-2017
2017-03-10,-2.0875,rp5,2017,3,10,2016-2017
2017-03-11,-2.2625,rp5,2017,3,11,2016-2017
2017-03-12,-0.4125,rp5,2017,3,12,2016-2017
2017-03-13,-0.3375,rp5,2017,3,13,2016-2017
2017-03-14,-1.45,rp5,2017,3,14,2016-2017
2017-03-15,1.6749999999999998,rp5,2017,3,15,2016-2017
2017-03-16,3.0124999999999997,rp5,2017,3,16,2016-2017
2017-03-17,3.475,rp5,2017,3,17,2016-2017
2017-03-18,-1.5375,rp5,2017,3,18,2016-2017
2017-03-19,-2.575,rp5,2017,3,19,2016-2017
2017-03-20,-0.575,rp5,2017,3,20,2016-2017
2017-03-21,1.5374999999999999,rp5,2017,3,21,2016-2017
2017-03-22,3.4000000000000004,rp5,2017,3,22,2016-2017
2017-03-23,8.3625,rp5,2017,3,23,2016-2017
2017-03-24,12.9,rp5,2017,3,24,2016-2017
2017-03-25,12.362499999999999,rp5,2017,3,25,2016-2017
2017-03-26,8.5,rp5,2017,3,26,2016-2017
2017-03-27,5.799999999999999,rp5,2017,3,27,2016-2017
2017-03-28,12.687500000000002,rp5,2017,3,28,2016-2017
2017-03-29,14.574999999999998,rp5,2017,3,29,2016-2017
2017-03-30,10.475000000000001,rp5,2017,3,30,2016-2017
2017-03-31,11.825000000000001,rp5,2017,3,31,2016-2017
2017-04-01,9.975,rp5,2017,4,1,2016-2017
2017-04-02,5.7125,rp5,2017,4,2,2016-2017
2017-04-03,1.4499999999999997,rp5,2017,4,3,2016-2017
2017-04-04,2.5999999999999996,rp5,2017,4,4,2016-2017
2017-04-05,5.499999999999999,rp5,2017,4,5,2016-2017
2017-04-06,1.075,rp5,2017,4,6,2016-2017
2017-04-07,2.5375,rp5,2017,4,7,2016-2017
2017-04-08,5.737500000000001,rp5,2017,4,8,2016-2017
2017-04-09,8.6375,rp5,2017,4,9,2016-2017
2017-04-10,12.6125,rp5,2017,4,10,2016-2017
2017-04-11,15.587500000000002,rp5,2017,4,11,2016-2017
2017-04-12,14.100000000000001,rp5,2017,4,12,2016-2017
2017-04-13,8.6,rp5,2017,4,13,2016-2017
2017-04-14,9.950000000000001,rp5,2017,4,14,2016-2017
2017-04-15,14.924999999999997,rp5,2017,4,15,2016-2017
2017-04-16,18.4875,rp5,2017,4,16,2016-2017
2017-04-17,9.125,rp5,2017,4,17,2016-2017
2017-04-18,11.2,rp5,2017,4,18,2016-2017
2017-04-19,15.1375,rp5,2017,4,19,2016-2017
2017-04-20,18.7,rp5,2017,4,20,2016-2017
2017-04-21,17.3375,rp5,2017,4,21,2016-2017
2017-04-22,12.575,rp5,2017,4,22,2016-2017
2017-04-23,15.8375,rp5,2017,4,23,2016-2017
2017-04-24,16.6125,rp5,2017,4,24,2016-2017
2017-04-25,19.0125,rp5,2017,4,25,2016-2017
2017-04-26,20.3125,rp5,2017,4,26,2016-2017
2017-04-27,18.424999999999997,rp5,2017,4,27,2016-2017
2017-04-28,6.5375000000000005,rp5,2017,4,28,2016-2017
2017-04-29,8.1,rp5,2017,4,29,2016-2017
2017-04-30,6.9875,rp5,2017,4,30,2016-2017
2017-11-01,18.337500000000002,rp5,2017,11,1,2017-2018
2017-11-02,18.65,rp5,2017,11,2,2017-2018
2017-11-03,15.125,rp5,2017,11,3,2017-2018
2017-11-04,6.5375,rp5,2017,11,4,2017-2018
2017-11-05,6.200000000000001,rp5,2017,11,5,2017-2018
2017-11-06,10.0,rp5,2017,11,6,2017-2018
2017-11-07,6.3,rp5,2017,11,7,2017-2018
2017-11-08,5.05,rp5,2017,11,8,2017-2018
2017-11-09,7.85,rp5,2017,11,9,2017-2018
2017-11-10,4.4875,rp5,2017,11,10,2017-2018
2017-11-11,3.375,rp5,2017,11,11,2017-2018
2017-11-12,2.5125,rp5,2017,11,12,2017-2018
2017-11-13,3.3249999999999997,rp5,2017,11,13,2017-2018
2017-11-14,8.1,rp5,2017,11,14,2017-2018
2017-11-15,6.874999999999999,rp5,2017,11,15,2017-2018
2017-11-16,1.0125,rp5,2017,11,16,2017-2018
2017-11-17,0.7625000000000003,rp5,2017,11,17,2017-2018
2017-11-18,3.2125,rp5,2017,11,18,2017-2018
2017-11-19,-1.6749999999999998,rp5,2017,11,19,2017-2018
2017-11-20,-1.85,rp5,2017,11,20,2017-2018
2017-11-21,-0.6124999999999999,rp5,2017,11,21,2017-2018
2017-11-22,0.525,rp5,2017,11,22,2017-2018
2017-11-23,1.6,rp5,2017,11,23,2017-2018
2017-11-24,1.6125000000000003,rp5,2017,11,24,2017-2018
2017-11-25,6.812500000000001,rp5,2017,11,25,2017-2018
2017-11-26,7.199999999999999,rp5,2017,11,26,2017-2018
2017-11-27,2.5250000000000004,rp5,2017,11,27,2017-2018
2017-11-28,1.2874999999999999,rp5,2017,11,28,2017-2018
2017-11-29,1.275,rp5,2017,11,29,2017-2018
2017-11-30,1.1250000000000002,rp5,2017,11,30,2017-2018
2017-12-01,-0.26250000000000007,rp5,2017,12,1,2017-2018
2017-12-02,-1.3125,rp5,2017,12,2,2017-2018
2017-12-03,-4.187500000000001,rp5,2017,12,3,2017-2018
2017-12-04,-4.799999999999999,rp5,2017,12,4,2017-2018
2017-12-05,-5.0,rp5,2017,12,5,2017-2018
2017-12-06,-5.2625,rp5,2017,12,6,2017-2018
2017-12-07,-4.824999999999999,rp5,2017,12,7,2017-2018
2017-12-08,-2.075,rp5,2017,12,8,2017-2018
2017-12-09,3.625,rp5,2017,12,9,2017-2018
2017-12-10,-2.6125000000000003,rp5,2017,12,10,2017-2018
2017-12-11,-2.525,rp5,2017,12,11,2017-2018
2017-12-12,-5.7625,rp5,2017,12,12,2017-2018
2017-12-13,-5.9,rp5,2017,12,13,2017-2018
2017-12-14,-6.550000000000001,rp5,2017,12,14,2017-2018
2017-12-15,-6.675,rp5,2017,12,15,2017-2018
2017-12-16,-6.3374999999999995,rp5,2017,12,16,2017-2018
2017-12-17,-5.7124999999999995,rp5,2017,12,17,2017-2018
2017-12-18,-3.5,rp5,2017,12,18,2017-2018
2017-12-19,-1.0625,rp5,2017,12,19,2017-2018
2017-12-20,1.3250000000000002,rp5,2017,12,20,2017-2018
2017-12-21,0.08750000000000005,rp5,2017,12,21,2017-2018
2017-12-22,-2.05,rp5,2017,12,22,2017-2018
2017-12-23,-0.5249999999999999,rp5,2017,12,23,2017-2018
2017-12-24,1.8124999999999998,rp5,2017,12,24,2017-2018
2017-12-25,5.45,rp5,2017,12,25,2017-2018
2017-12-26,3.5,rp5,2017,12,26,2017-2018
2017-12-27,-3.0500000000000007,rp5,2017,12,27,2017-2018
2017-12-28,-2.5875000000000004,rp5,2017,12,28,2017-2018
2017-12-29,-4.6000000000000005,rp5,2017,12,29,2017-2018
2017-12-30,-4.45,rp5,2017,12,30,2017-2018
2017-12-31,-6.2625,rp5,2017,12,31,2017-2018
2018-01-01,-7.6000000000000005,rp5,2018,1,1,2017-2018
2018-01-02,-9.7,rp5,2018,1,2,2017-2018
2018-01-03,-11.562499999999998,rp5,2018,1,3,2017-2018
2018-01-04,-13.425,rp5,2018,1,4,2017-2018
2018-01-05,-13.675,rp5,2018,1,5,2017-2018
2018-01-06,-12.987499999999999,rp5,2018,1,6,2017-2018
2018-01-07,-8.925,rp5,2018,1,7,2017-2018
2018-01-08,-0.04999999999999993,rp5,2018,1,8,2017-2018
2018-01-09,-1.7,rp5,2018,1,9,2017-2018
2018-01-10,-1.75,rp5,2018,1,10,2017-2018
2018-01-11,-1.9499999999999995,rp5,2018,1,11,2017-2018
2018-01-12,-5.312499999999999,rp5,2018,1,12,2017-2018
2018-01-13,-4.25,rp5,2018,1,13,2017-2018
2018-01-14,-4.1625,rp5,2018,1,14,2017-2018
2018-01-15,-6.475000000000001,rp5,2018,1,15,2017-2018
2018-01-16,-9.275,rp5,2018,1,16,2017-2018
2018-01-17,-9.462499999999999,rp5,2018,1,17,2017-2018
2018-01-18,-9.4875,rp5,2018,1,18,2017-2018
2018-01-19,-3.2750000000000004,rp5,2018,1,19,2017-2018
2018-01-20,-2.7250000000000005,rp5,2018,1,20,2017-2018
2018-01-21,-4.325,rp5,2018,1,21,2017-2018
2018-01-22,-8.15,rp5,2018,1,22,2017-2018
2018-01-23,-15.212499999999999,rp5,2018,1,23,2017-2018
2018-01-24,-20.5875,rp5,2018,1,24,2017-2018
2018-01-25,-21.9625,rp5,2018,1,25,2017-2018
2018-01-26,-23.8,rp5,2018,1,26,2017-2018
2018-01-27,-25.1,rp5,2018,1,27,2017-2018
2018-01-28,-24.575000000000003,rp5,2018,1,28,2017-2018
2018-01-29,-19.775000000000002,rp5,2018,1,29,2017-2018
2018-01-30,-13.212499999999999,rp5,2018,1,30,2017-2018
2018-01-31,-8.0125,rp5,2018,1,31,2017-2018
2018-02-01,-5.825,rp5,2018,2,1,2017-2018
2018-02-02,-3.95,rp5,2018,2,2,2017-2018
2018-02-03,-1.9124999999999999,rp5,2018,2,3,2017-2018
2018-02-04,-4.0249999999999995,rp5,2018,2,4,2017-2018
2018-02-05,-6.5,rp5,2018,2,5,2017-2018
2018-02-06,-5.3625,rp5,2018,2,6,2017-2018
2018-02-07,-8.0875,rp5,2018,2,7,2017-2018
2018-02-08,-9.112499999999999,rp5,2018,2,8,2017-2018
2018-02-09,-9.700000000000001,rp5,2018,2,9,2017-2018
2018-02-10,-4.725,rp5,2018,2,10,2017-2018
2018-02-11,-2.1999999999999997,rp5,2018,2,11,2017-2018
2018-02-12,-1.8250000000000002,rp5,2018,2,12,2017-2018
2018-02-13,1.1999999999999997,rp5,2018,2,13,2017-2018
2018-02-14,3.9999999999999996,rp5,2018,2,14,2017-2018
2018-02-15,-1.75,rp5,2018,2,15,2017-2018
2018-02-16,-3.775,rp5,2018,2,16,2017-2018
2018-02-17,-4.2,rp5,2018,2,17,2017-2018
2018-02-18,-7.3875,rp5,2018,2,18,2017-2018
2018-02-19,-8.375,rp5,2018,2,19,2017-2018
2018-02-20,-4.8375,rp5,2018,2,20,2017-2018
2018-02-21,1.3,rp5,2018,2,21,2017-2018
2018-02-22,1.2,rp5,2018,2,22,2017-2018
2018-02-23,1.4499999999999997,rp5,2018,2,23,2017-2018
2018-02-24,4.2625,rp5,2018,2,24,2017-2018
2018-02-25,-0.12499999999999997,rp5,2018,2,25,2017-2018
2018-02-26,3.5374999999999996,rp5,2018,2,26,2017-2018
2018-02-27,6.425,rp5,2018,2,27,2017-2018
2018-02-28,7.324999999999999,rp5,2018,2,28,2017-2018
2018-03-01,6.662499999999999,rp5,2018,3,1,2017-2018
2018-03-02,1.4749999999999999,rp5,2018,3,2,2017-2018
2018-03-03,0.16249999999999992,rp5,2018,3,3,2017-2018
2018-03-04,3.825,rp5,2018,3,4,2017-2018
2018-03-05,7.2375,rp5,2018,3,5,2017-2018
2018-03-06,10.725,rp5,2018,3,6,2017-2018
2018-03-07,4.3125,rp5,2018,3,7,2017-2018
2018-03-08,5.4375,rp5,2018,3,8,2017-2018
2018-03-09,10.637500000000001,rp5,2018,3,9,2017-2018
2018-03-10,13.737499999999999,rp5,2018,3,10,2017-2018
2018-03-11,12.25,rp5,2018,3,11,2017-2018
2018-03-12,5.687500000000001,rp5,2018,3,12,2017-2018
2018-03-13,5.575000000000001,rp5,2018,3,13,2017-2018
2018-03-14,3.4125000000000005,rp5,2018,3,14,2017-2018
2018-03-15,3.6125000000000003,rp5,2018,3,15,2017-2018
2018-03-16,0.6124999999999999,rp5,2018,3,16,2017-2018
2018-03-17,0.26250000000000007,rp5,2018,3,17,2017-2018
2018-03-18,4.3375,rp5,2018,3,18,2017-2018
2018-03-19,12.037499999999998,rp5,2018,3,19,2017-2018
2018-03-20,12.624999999999998,rp5,2018,3,20,2017-2018
2018-03-21,16.15,rp5,2018,3,21,2017-2018
2018-03-22,17.4875,rp5,2018,3,22,2017-2018
2018-03-23,10.5625,rp5,2018,3,23,2017-2018
2018-03-24,9.9,rp5,2018,3,24,2017-2018
2018-03-25,13.125,rp5,2018,3,25,2017-2018
2018-03-26,14.737499999999999,rp5,2018,3,26,2017-2018
2018-03-27,8.850000000000001,rp5,2018,3,27,2017-2018
2018-03-28,9.0625,rp5,2018,3,28,2017-2018
2018-03-29,9.887500000000001,rp5,2018,3,29,2017-2018
2018-03-30,14.925,rp5,2018,3,30,2017-2018
2018-03-31,17.799999999999997,rp5,2018,3,31,2017-2018
2018-04-01,0.725,rp5,2018,4,1,2017-2018
2018-04-02,4.4624999999999995,rp5,2018,4,2,2017-2018
2018-04-03,5.937499999999999,rp5,2018,4,3,2017-2018
2018-04-04,8.225,rp5,2018,4,4,2017-2018
2018-04-05,14.0125,rp5,2018,4,5,2017-2018
2018-04-06,17.762500000000003,rp5,2018,4,6,2017-2018
2018-04-07,12.1625,rp5,2018,4,7,2017-2018
2018-04-08,8.375,rp5,2018,4,8,2017-2018
2018-04-09,11.6625,rp5,2018,4,9,2017-2018
2018-04-10,7.987500000000001,rp5,2018,4,10,2017-2018
2018-04-11,5.0375000000000005,rp5,2018,4,11,2017-2018
2018-04-12,8.975000000000001,rp5,2018,4,12,2017-2018
2018-04-13,15.5625,rp5,2018,4,13,2017-2018
2018-04-14,18.324999999999996,rp5,2018,4,14,2017-2018
2018-04-15,18.5875,rp5,2018,4,15,2017-2018
2018-04-16,11.075,rp5,2018,4,16,2017-2018
2018-04-17,13.55,rp5,2018,4,17,2017-2018
2018-04-18,7.5874999999999995,rp5,2018,4,18,2017-2018
2018-04-19,8.6375,rp5,2018,4,19,2017-2018
2018-04-20,10.925,rp5,2018,4,20,2017-2018
2018-04-21,13.675,rp5,2018,4,21,2017-2018
2018-04-22,17.925,rp5,2018,4,22,2017-2018
2018-04-23,20.0875,rp5,2018,4,23,2017-2018
2018-04-24,21.875000000000004,rp5,2018,4,24,2017-2018
2018-04-25,12.825000000000001,rp5,2018,4,25,2017-2018
2018-04-26,9.625,rp5,2018,4,26,2017-2018
2018-04-27,12.0,rp5,2018,4,27,2017-2018
2018-04-28,16.875,rp5,2018,4,28,2017-2018
2018-04-29,19.137499999999996,rp5,2018,4,29,2017-2018
2018-04-30,22.075,rp5,2018,4,30,2017-2018
2018-11-01,-0.7624999999999998,rp5,2018,11,1,2018-2019
2018-11-02,-1.4375,rp5,2018,11,2,2018-2019
2018-11-03,1.0000000000000002,rp5,2018,11,3,2018-2019
2018-11-04,1.8249999999999997,rp5,2018,11,4,2018-2019
2018-11-05,3.3125000000000004,rp5,2018,11,5,2018-2019
2018-11-06,5.487500000000001,rp5,2018,11,6,2018-2019
2018-11-07,6.9624999999999995,rp5,2018,11,7,2018-2019
2018-11-08,4.0375,rp5,2018,11,8,2018-2019
2018-11-09,5.237500000000001,rp5,2018,11,9,2018-2019
2018-11-10,6.574999999999999,rp5,2018,11,10,2018-2019
2018-11-11,2.8625,rp5,2018,11,11,2018-2019
2018-11-12,-9.549999999999999,rp5,2018,11,12,2018-2019
2018-11-13,-11.875,rp5,2018,11,13,2018-2019
2018-11-14,-10.787500000000001,rp5,2018,11,14,2018-2019
2018-11-15,-10.337499999999999,rp5,2018,11,15,2018-2019
2018-11-16,-8.375,rp5,2018,11,16,2018-2019
2018-11-17,-6.175,rp5,2018,11,17,2018-2019
2018-11-18,-1.0875,rp5,2018,11,18,2018-2019
2018-11-19,-2.775,rp5,2018,11,19,2018-2019
2018-11-20,0.9875,rp5,2018,11,20,2018-2019
2018-11-21,1.0375,rp5,2018,11,21,2018-2019
2018-11-22,5.2749999999999995,rp5,2018,11,22,2018-2019
2018-11-23,6.125,rp5,2018,11,23,2018-2019
2018-11-24,3.5,rp5,2018,11,24,2018-2019
2018-11-25,-4.8625,rp5,2018,11,25,2018-2019
2018-11-26,-1.7375,rp5,2018,11,26,2018-2019
2018-11-27,6.125000000000001,rp5,2018,11,27,2018-2019
2018-11-28,4.075,rp5,2018,11,28,2018-2019
2018-11-29,5.5,rp5,2018,11,29,2018-2019
2018-11-30,3.275,rp5,2018,11,30,2018-2019
2018-12-01,-7.0375,rp5,2018,12,1,2018-2019
2018-12-02,-6.6,rp5,2018,12,2,2018-2019
2018-12-03,-6.112500000000001,rp5,2018,12,3,2018-2019
2018-12-04,-5.2125,rp5,2018,12,4,2018-2019
2018-12-05,-6.012499999999999,rp5,2018,12,5,2018-2019
2018-12-06,-5.8374999999999995,rp5,2018,12,6,2018-2019
2018-12-07,-6.2124999999999995,rp5,2018,12,7,2018-2019
2018-12-08,-2.0875000000000004,rp5,2018,12,8,2018-2019
